0
tag,keypoints_left_hand,keypoints_right_hand
captain,[],"[(0.2501598298549652, 0.521062970161438, 2.312552851435612e-07), (0.3078337609767914, 0.5299814939498901, 0.004373473115265369), (0.35075223445892334, 0.4959203600883484, 0.006432086694985628), (0.3757585287094116, 0.47183069586753845, 0.004445813596248627), (0.3942974805831909, 0.44807156920433044, 0.001880355761386454), (0.35353952646255493, 0.4108327627182007, 0.010410199873149395), (0.3999132215976715, 0.38495975732803345, -0.0008969932096078992), (0.43456560373306274, 0.36088135838508606, -0.012453313916921616), (0.4609430730342865, 0.3385632038116455, -0.021526679396629333), (0.34547603130340576, 0.40037623047828674, -0.0030105160549283028), (0.3982958197593689, 0.3709279000759125, -0.014920581132173538), (0.43568432331085205, 0.34688740968704224, -0.026908233761787415), (0.46656104922294617, 0.32174158096313477, -0.035639096051454544), (0.3379196524620056, 0.4023609161376953, -0.01803111843764782), (0.39141321182250977, 0.37196317315101624, -0.03126366809010506), (0.4284382164478302, 0.3486729860305786, -0.04055841639637947), (0.4581466317176819, 0.3249903917312622, -0.04658712446689606), (0.3326438069343567, 0.4150387942790985, -0.03335386514663696), (0.37470096349716187, 0.3885294198989868, -0.04487041011452675), (0.4028869867324829, 0.3682776093482971, -0.050017766654491425), (0.42728477716445923, 0.35075128078460693, -0.05348767340183258)]"
captain,[],"[(0.2698822319507599, 0.5079045295715332, 2.790243058825581e-07), (0.3264443576335907, 0.5199251174926758, 0.0033596991561353207), (0.3676217496395111, 0.4886287748813629, 0.005536897573620081), (0.39143460988998413, 0.46561285853385925, 0.0035432218573987484), (0.41051971912384033, 0.4422709345817566, 0.001270844368264079), (0.3755151033401489, 0.40145325660705566, 0.013087879866361618), (0.41941484808921814, 0.37288424372673035, 0.0028624171391129494), (0.45173826813697815, 0.34949472546577454, -0.008475000038743019), (0.4773253798484802, 0.3265764117240906, -0.017332499846816063), (0.3679598271846771, 0.3911953270435333, 0.0004106912238057703), (0.4187142252922058, 0.36180901527404785, -0.009974807500839233), (0.4547552466392517, 0.3382027745246887, -0.02197391539812088), (0.4858475923538208, 0.31316354870796204, -0.030697839334607124), (0.36004194617271423, 0.3917655050754547, -0.01410562451928854), (0.4117423892021179, 0.3623746633529663, -0.02598373033106327), (0.4472421407699585, 0.3398263454437256, -0.03534425422549248), (0.47619158029556274, 0.31697043776512146, -0.04120165482163429), (0.353973388671875, 0.4025317132472992, -0.029126225039362907), (0.3970896601676941, 0.37712639570236206, -0.03933553397655487), (0.4250277280807495, 0.357095867395401, -0.043866317719221115), (0.4485936760902405, 0.34099727869033813, -0.0465506948530674)]"
captain,[],"[(0.27149254083633423, 0.5078146457672119, 1.9807829687579215e-07), (0.3262038230895996, 0.5188387036323547, 0.0038876368198543787), (0.3688536584377289, 0.4850160479545593, 0.006489586550742388), (0.39321884512901306, 0.45986589789390564, 0.004998367745429277), (0.4103768467903137, 0.43569889664649963, 0.00317828799597919), (0.37768790125846863, 0.4021264612674713, 0.013193842954933643), (0.41964849829673767, 0.3733106851577759, 0.0030737004708498716), (0.45198893547058105, 0.3494141697883606, -0.007780535612255335), (0.4769831895828247, 0.3272653818130493, -0.016410253942012787), (0.3694671392440796, 0.39164069294929504, 0.00023297635198105127), (0.41886743903160095, 0.3612150549888611, -0.01042321790009737), (0.4543642997741699, 0.33872467279434204, -0.021596280857920647), (0.4843739867210388, 0.3150114417076111, -0.029639964923262596), (0.36091530323028564, 0.39246872067451477, -0.01464716624468565), (0.4119070768356323, 0.3621821403503418, -0.027095355093479156), (0.44788822531700134, 0.3409085273742676, -0.03564460203051567), (0.4772903025150299, 0.3190169632434845, -0.04086165502667427), (0.35415709018707275, 0.40326815843582153, -0.029964879155158997), (0.39692261815071106, 0.37794265151023865, -0.04061746969819069), (0.4254930019378662, 0.3592834174633026, -0.04514867439866066), (0.45039790868759155, 0.34304508566856384, -0.04804956912994385)]"
captain,[],"[(0.2894956171512604, 0.4934268295764923, 2.4565949274801824e-07), (0.34199294447898865, 0.5068818926811218, -5.2843864978058264e-05), (0.3847046494483948, 0.4766385853290558, 0.0022781735751777887), (0.4093930125236511, 0.45265063643455505, 0.0011083920253440738), (0.4280382990837097, 0.4300120174884796, -9.501688327873126e-05), (0.39916864037513733, 0.3991895020008087, 0.013869235292077065), (0.44017234444618225, 0.36800897121429443, 0.004074851516634226), (0.47012490034103394, 0.34495729207992554, -0.007052166853100061), (0.494184285402298, 0.32325252890586853, -0.015541983768343925), (0.39212313294410706, 0.3872089087963104, 0.0035845497623085976), (0.4381945729255676, 0.3553237318992615, -0.00648185471072793), (0.4709016978740692, 0.3318680226802826, -0.01835530810058117), (0.4997707009315491, 0.30865588784217834, -0.026649143546819687), (0.3829570412635803, 0.3834013044834137, -0.009120939299464226), (0.429643452167511, 0.3517008423805237, -0.02106766775250435), (0.4629790186882019, 0.33016887307167053, -0.030233822762966156), (0.4911709427833557, 0.30944299697875977, -0.035547226667404175), (0.37367895245552063, 0.38708963990211487, -0.02262970432639122), (0.4142550230026245, 0.36127662658691406, -0.03291131556034088), (0.44182440638542175, 0.34281033277511597, -0.03733052313327789), (0.4662628173828125, 0.32813459634780884, -0.039735857397317886)]"
captain,[],"[(0.28872233629226685, 0.49309638142585754, 1.7784688566280238e-07), (0.33961954712867737, 0.5056562423706055, 0.002733526285737753), (0.3845122754573822, 0.4715830087661743, 0.0073691802099347115), (0.40979593992233276, 0.44504624605178833, 0.008357803337275982), (0.4293590784072876, 0.42208099365234375, 0.00941281858831644), (0.3964160680770874, 0.39231932163238525, 0.016691775992512703), (0.43662160634994507, 0.3648819327354431, 0.008943144232034683), (0.46809476613998413, 0.3422190546989441, 5.860465535079129e-05), (0.4925723671913147, 0.32164710760116577, -0.007395110093057156), (0.38907450437545776, 0.3802768588066101, 0.005176483653485775), (0.43659263849258423, 0.35193920135498047, -0.004547117743641138), (0.4712115228176117, 0.3308808207511902, -0.014904286712408066), (0.501338541507721, 0.3093585968017578, -0.021958690136671066), (0.3802044987678528, 0.37961098551750183, -0.008605566807091236), (0.4285570979118347, 0.35190996527671814, -0.021106524392962456), (0.46398526430130005, 0.3321384787559509, -0.02958427183330059), (0.4942170977592468, 0.3112673759460449, -0.034256257116794586), (0.37213122844696045, 0.3879126310348511, -0.022883016616106033), (0.41477665305137634, 0.3627440333366394, -0.03422608971595764), (0.44380298256874084, 0.3446193337440491, -0.03924271836876869), (0.46993494033813477, 0.32911771535873413, -0.04211738333106041)]"
captain,[],"[(0.3026362657546997, 0.4786364436149597, 1.9303297449368984e-07), (0.35143253207206726, 0.49316513538360596, 0.002384098246693611), (0.39558476209640503, 0.46062126755714417, 0.007888463325798512), (0.42036622762680054, 0.43490228056907654, 0.009535366669297218), (0.4378373324871063, 0.4134931266307831, 0.010940339416265488), (0.41865479946136475, 0.39094164967536926, 0.019795889034867287), (0.4539894759654999, 0.3565484881401062, 0.012608946301043034), (0.4817015826702118, 0.33326733112335205, 0.0032050765585154295), (0.504105269908905, 0.3122040331363678, -0.004274941515177488), (0.41263753175735474, 0.3779909312725067, 0.009018970653414726), (0.45447078347206116, 0.34418484568595886, 0.0016501559875905514), (0.4858241379261017, 0.3214811682701111, -0.008661182597279549), (0.5132849216461182, 0.3006114661693573, -0.01596459373831749), (0.40178361535072327, 0.3719671368598938, -0.004437597002834082), (0.4446669816970825, 0.33879411220550537, -0.014198251999914646), (0.476618230342865, 0.317912757396698, -0.022931065410375595), (0.504386305809021, 0.2985255718231201, -0.028216978535056114), (0.3885202705860138, 0.3717043399810791, -0.018636692315340042), (0.4281378984451294, 0.34467387199401855, -0.027579328045248985), (0.45600077509880066, 0.327109158039093, -0.032136112451553345), (0.4820600748062134, 0.3128054141998291, -0.03499136120080948)]"
captain,[],"[(0.30296197533607483, 0.47842976450920105, 1.395957696104233e-07), (0.35053783655166626, 0.49156442284584045, 0.0002271787088830024), (0.3946380615234375, 0.45770159363746643, 0.00395558774471283), (0.41909128427505493, 0.43018272519111633, 0.004301725886762142), (0.43685126304626465, 0.40852877497673035, 0.004698695614933968), (0.4163302183151245, 0.39229246973991394, 0.01536246296018362), (0.4536706805229187, 0.35820066928863525, 0.007248351816087961), (0.48198726773262024, 0.33561044931411743, -0.0020221855957061052), (0.5045318603515625, 0.3150297999382019, -0.009498042985796928), (0.4097675681114197, 0.37932875752449036, 0.005388532765209675), (0.45285019278526306, 0.3442976474761963, -0.0034510488621890545), (0.4844795763492584, 0.3219563364982605, -0.013664000667631626), (0.5116998553276062, 0.30122408270835876, -0.02097981609404087), (0.3993552029132843, 0.3735520839691162, -0.007318102288991213), (0.4430015981197357, 0.3401796817779541, -0.018282517790794373), (0.47559359669685364, 0.3182447850704193, -0.027752485126256943), (0.5030502080917358, 0.2982502281665802, -0.03375749662518501), (0.38757672905921936, 0.3737375736236572, -0.02082395739853382), (0.425586998462677, 0.34767085313796997, -0.03086659125983715), (0.4525434970855713, 0.32937365770339966, -0.03664768487215042), (0.47687044739723206, 0.31393322348594666, -0.04068923369050026)]"
captain,[],"[(0.3042663335800171, 0.4786530137062073, 1.3807880350213964e-07), (0.3511788249015808, 0.4913654327392578, 0.000974239083006978), (0.39458155632019043, 0.45742323994636536, 0.005104337353259325), (0.4185721278190613, 0.43031907081604004, 0.00573830958455801), (0.43626153469085693, 0.40738528966903687, 0.006242959760129452), (0.4166502356529236, 0.39307382702827454, 0.015663616359233856), (0.45315098762512207, 0.3583168685436249, 0.007380757015198469), (0.4812432825565338, 0.335172176361084, -0.002036056714132428), (0.5037992000579834, 0.3138521611690521, -0.00961328949779272), (0.4103070795536041, 0.3800828456878662, 0.005205721594393253), (0.4529740810394287, 0.3450060784816742, -0.003862294601276517), (0.4846956133842468, 0.32236793637275696, -0.014282669872045517), (0.5121636986732483, 0.3011666238307953, -0.021737273782491684), (0.39984768629074097, 0.37394392490386963, -0.007938669063150883), (0.4435076117515564, 0.34046581387519836, -0.019283199682831764), (0.47614818811416626, 0.3179909288883209, -0.02900933288037777), (0.5039149522781372, 0.2971695065498352, -0.035108670592308044), (0.38781219720840454, 0.3735617399215698, -0.02178012579679489), (0.4263240694999695, 0.3468140661716461, -0.03236968442797661), (0.4538666009902954, 0.3281099200248718, -0.03848327696323395), (0.47910040616989136, 0.31217139959335327, -0.04269567131996155)]"
captain,[],"[(0.30503764748573303, 0.46886879205703735, 1.5338139291998232e-07), (0.34975501894950867, 0.48114198446273804, -0.002648316090926528), (0.3937380909919739, 0.44844913482666016, 0.0002847357536666095), (0.4184601902961731, 0.42117181420326233, 0.0004121028759982437), (0.43464431166648865, 0.39878082275390625, 0.0006563577917404473), (0.4148765504360199, 0.38992607593536377, 0.013659955002367496), (0.4516013562679291, 0.35541874170303345, 0.004547986201941967), (0.47969579696655273, 0.33288225531578064, -0.0055506848730146885), (0.5023669600486755, 0.31231290102005005, -0.013363629579544067), (0.40911707282066345, 0.3762059211730957, 0.00524781784042716), (0.4500995874404907, 0.34071704745292664, -0.004708301275968552), (0.48173484206199646, 0.3177867829799652, -0.015790071338415146), (0.5088759064674377, 0.2977178990840912, -0.023410869762301445), (0.399230420589447, 0.36763420701026917, -0.006172878202050924), (0.4412204921245575, 0.33182886242866516, -0.018047025427222252), (0.47364342212677, 0.30976974964141846, -0.028047537431120872), (0.500714123249054, 0.29069507122039795, -0.033934108912944794), (0.3872232139110565, 0.36288750171661377, -0.01859559677541256), (0.4248656928539276, 0.33430546522140503, -0.029367301613092422), (0.4527631402015686, 0.3156844675540924, -0.03563111647963524), (0.4783783555030823, 0.3005196750164032, -0.0397142618894577)]"
captain,[],"[(0.30578768253326416, 0.4682338237762451, 1.599942578422997e-07), (0.35005512833595276, 0.480124294757843, -0.0028918192256242037), (0.39374789595603943, 0.4485083818435669, -0.0001750360825099051), (0.4186215400695801, 0.42218726873397827, -0.00013202951231505722), (0.43680766224861145, 0.4010664224624634, 9.199664782499894e-05), (0.4136316180229187, 0.38980990648269653, 0.01278948038816452), (0.4505138695240021, 0.35582974553108215, 0.003343764692544937), (0.47885724902153015, 0.33254146575927734, -0.00683348486199975), (0.5014888048171997, 0.3110511004924774, -0.014627109281718731), (0.4079349637031555, 0.37646859884262085, 0.004473068751394749), (0.4493483901023865, 0.3420785665512085, -0.005903385113924742), (0.4810924828052521, 0.3188968002796173, -0.0170445553958416), (0.5085344910621643, 0.29795223474502563, -0.0245592650026083), (0.3984045386314392, 0.36810338497161865, -0.006782350596040487), (0.4407294988632202, 0.333391934633255, -0.01904277130961418), (0.47331827878952026, 0.31116345524787903, -0.028872381895780563), (0.5008339285850525, 0.29134276509284973, -0.034455325454473495), (0.38694965839385986, 0.36354196071624756, -0.019027020782232285), (0.4249962866306305, 0.3362462520599365, -0.030015254393219948), (0.45293065905570984, 0.31802815198898315, -0.0360572412610054), (0.4786040186882019, 0.3031380772590637, -0.03981109708547592)]"
captain,[],"[(0.29083502292633057, 0.4635047912597656, 1.4542737858391774e-07), (0.3350275158882141, 0.4768083095550537, -0.00222971779294312), (0.3794078826904297, 0.4460521638393402, 0.0012603034265339375), (0.40455764532089233, 0.42042940855026245, 0.0019460957264527678), (0.4226655066013336, 0.4020879566669464, 0.0024189159739762545), (0.40175214409828186, 0.38727501034736633, 0.013783608563244343), (0.4390096962451935, 0.3548892140388489, 0.0052215661853551865), (0.46710896492004395, 0.3320169746875763, -0.004628765396773815), (0.4904479384422302, 0.3106174170970917, -0.012705117464065552), (0.39623942971229553, 0.3732067048549652, 0.005269800778478384), (0.4368715286254883, 0.33828267455101013, -0.00482883770018816), (0.468378484249115, 0.3146958351135254, -0.016476232558488846), (0.49608129262924194, 0.2936245799064636, -0.024664467200636864), (0.3858022391796112, 0.3646172881126404, -0.006076193880289793), (0.4271114766597748, 0.3275912404060364, -0.0189907718449831), (0.4588855803012848, 0.3049561679363251, -0.02967892773449421), (0.4852081537246704, 0.285064160823822, -0.035936642438173294), (0.3725266456604004, 0.3601222038269043, -0.018266260623931885), (0.4092315137386322, 0.32948750257492065, -0.030741896480321884), (0.43681827187538147, 0.31044459342956543, -0.037967853248119354), (0.4620295763015747, 0.2949660122394562, -0.042567819356918335)]"
captain,[],"[(0.2927201986312866, 0.46314722299575806, 1.4904566114637419e-07), (0.3365533947944641, 0.4762546122074127, -0.001683608628809452), (0.3809998631477356, 0.4468636214733124, 0.0012214523740112782), (0.40571969747543335, 0.42215487360954285, 0.0012883867602795362), (0.4236370921134949, 0.4056398868560791, 0.000911693787202239), (0.4032617211341858, 0.3875947594642639, 0.011953574605286121), (0.44095656275749207, 0.35635051131248474, 0.003106123534962535), (0.4688243269920349, 0.3345779478549957, -0.0066880639642477036), (0.49179935455322266, 0.31495654582977295, -0.014556000009179115), (0.3971673250198364, 0.3730424642562866, 0.0030162804760038853), (0.4381076693534851, 0.3374801576137543, -0.007225922774523497), (0.4691416025161743, 0.313850075006485, -0.018629971891641617), (0.49595481157302856, 0.29315343499183655, -0.026565557345747948), (0.38623905181884766, 0.36477065086364746, -0.008516526781022549), (0.4277854263782501, 0.32724231481552124, -0.021413050591945648), (0.459477037191391, 0.30424898862838745, -0.03209880739450455), (0.48566222190856934, 0.28411367535591125, -0.038433536887168884), (0.3722885251045227, 0.36134281754493713, -0.020738383755087852), (0.4094683825969696, 0.3314563035964966, -0.032973308116197586), (0.43675559759140015, 0.31262218952178955, -0.03984375298023224), (0.461506724357605, 0.2967258095741272, -0.04426365718245506)]"
captain,[],"[(0.26485171914100647, 0.4704904556274414, 1.2348940003903408e-07), (0.3109530508518219, 0.4793681502342224, -0.0007596161449328065), (0.356553852558136, 0.45038852095603943, 0.0010855302680283785), (0.3864101469516754, 0.4335266947746277, -0.00031213604961521924), (0.4107292890548706, 0.42679545283317566, -0.002693318063393235), (0.37479445338249207, 0.38867658376693726, 0.009570526890456676), (0.4131556451320648, 0.35298237204551697, -0.0011914541246369481), (0.44165682792663574, 0.328368604183197, -0.012656144797801971), (0.46591174602508545, 0.3070649802684784, -0.021779239177703857), (0.3680773973464966, 0.37741345167160034, -0.0008362354710698128), (0.4091145098209381, 0.3387306034564972, -0.012118472717702389), (0.44055578112602234, 0.3120179772377014, -0.024966860190033913), (0.46885067224502563, 0.2885461151599884, -0.034399162977933884), (0.3557630181312561, 0.3717760443687439, -0.013495438732206821), (0.39627203345298767, 0.3324618637561798, -0.026677867397665977), (0.4273204505443573, 0.30911746621131897, -0.03722256049513817), (0.453766793012619, 0.28902196884155273, -0.04389439895749092), (0.33988863229751587, 0.37029966711997986, -0.026883939281105995), (0.3744969964027405, 0.33990564942359924, -0.039530567824840546), (0.4001919627189636, 0.32128024101257324, -0.04596363753080368), (0.42278873920440674, 0.30661892890930176, -0.05010008066892624)]"
captain,[],"[(0.26576608419418335, 0.47088271379470825, 1.5057187852107745e-07), (0.3122832775115967, 0.48009932041168213, -2.7483971280162223e-05), (0.35761210322380066, 0.45353642106056213, 0.0018007417675107718), (0.3870601952075958, 0.43721652030944824, 0.00023074159980751574), (0.40974166989326477, 0.43318241834640503, -0.002290126169100404), (0.37675341963768005, 0.3939790427684784, 0.00976513884961605), (0.41471320390701294, 0.36179959774017334, -0.00048390054143965244), (0.4419400990009308, 0.33781856298446655, -0.01120266504585743), (0.4648077189922333, 0.31621861457824707, -0.019960323348641396), (0.36932164430618286, 0.3802286386489868, -0.0008247101213783026), (0.4094184339046478, 0.34398749470710754, -0.012630295939743519), (0.4395884871482849, 0.31768718361854553, -0.02528553456068039), (0.4665091037750244, 0.2938598096370697, -0.034327492117881775), (0.35626211762428284, 0.3726281523704529, -0.013551369309425354), (0.3955151438713074, 0.3342209756374359, -0.02746492438018322), (0.42536455392837524, 0.31105750799179077, -0.037901248782873154), (0.4509691298007965, 0.28995418548583984, -0.04443120211362839), (0.3395783603191376, 0.36959370970726013, -0.026782827451825142), (0.37301012873649597, 0.33912575244903564, -0.040105801075696945), (0.3978910446166992, 0.321358323097229, -0.04673488065600395), (0.420963853597641, 0.3067685067653656, -0.05102384462952614)]"
captain,[],"[(0.23725605010986328, 0.4816678762435913, 1.370475786188763e-07), (0.28152936697006226, 0.48910218477249146, -0.0030567955691367388), (0.3267650604248047, 0.4598698019981384, -0.0022597110364586115), (0.3560046851634979, 0.442543089389801, -0.0042842235416173935), (0.3799992501735687, 0.4359036386013031, -0.007049113977700472), (0.34419819712638855, 0.3983398973941803, 0.007548506371676922), (0.3827759623527527, 0.3623683452606201, -0.003443222725763917), (0.41055285930633545, 0.33708304166793823, -0.014920506626367569), (0.43432188034057617, 0.31459763646125793, -0.023909201845526695), (0.33715152740478516, 0.38662904500961304, -0.0017688635271042585), (0.37834909558296204, 0.34592482447624207, -0.013083118014037609), (0.40940049290657043, 0.3181615173816681, -0.025853607803583145), (0.4369809329509735, 0.29326552152633667, -0.035220708698034286), (0.32476529479026794, 0.3805290758609772, -0.013461309485137463), (0.364591509103775, 0.3395847976207733, -0.026261817663908005), (0.3942797780036926, 0.31502214074134827, -0.03647264093160629), (0.41898056864738464, 0.29336827993392944, -0.042953137308359146), (0.3092324435710907, 0.3782724440097809, -0.026124432682991028), (0.3430260717868805, 0.3472215533256531, -0.037884704768657684), (0.36821427941322327, 0.3277989625930786, -0.04371727630496025), (0.3898007869720459, 0.31185004115104675, -0.04753759130835533)]"
captain,[],"[(0.23625731468200684, 0.4807504415512085, 1.6753598686136684e-07), (0.28097131848335266, 0.49006128311157227, -0.0030427726451307535), (0.3265218436717987, 0.46186545491218567, -0.001767229288816452), (0.3559243381023407, 0.44193944334983826, -0.0032936057541519403), (0.37652796506881714, 0.4328882694244385, -0.005386155564337969), (0.34434154629707336, 0.4049907624721527, 0.008509369567036629), (0.38265568017959595, 0.37156006693840027, -0.0014036425855010748), (0.40925687551498413, 0.3465397357940674, -0.011869032867252827), (0.4312257766723633, 0.32309767603874207, -0.020199980586767197), (0.3371918201446533, 0.39058804512023926, -0.0002278470346936956), (0.3771270215511322, 0.3527056872844696, -0.011254264041781425), (0.4064377546310425, 0.3248522877693176, -0.023193756118416786), (0.4319011867046356, 0.29844704270362854, -0.03161845728754997), (0.3248821496963501, 0.38195735216140747, -0.011389704421162605), (0.3638668656349182, 0.34238335490226746, -0.023907799273729324), (0.39269310235977173, 0.3171391487121582, -0.03362525999546051), (0.41645047068595886, 0.29356056451797485, -0.03959310054779053), (0.309365838766098, 0.3773510456085205, -0.023475145921111107), (0.3429245948791504, 0.34524503350257874, -0.03494226187467575), (0.3674371838569641, 0.32590919733047485, -0.040639232844114304), (0.3892751932144165, 0.3098437190055847, -0.04426627978682518)]"
captain,[],"[(0.20945638418197632, 0.4879954755306244, 1.4992264141255873e-07), (0.25209254026412964, 0.49524518847465515, -0.005383206997066736), (0.2943521738052368, 0.46686914563179016, -0.006707407534122467), (0.3225279450416565, 0.44920650124549866, -0.010283253155648708), (0.34594354033470154, 0.44400569796562195, -0.014696832746267319), (0.3133852481842041, 0.40557777881622314, 0.00140473956707865), (0.35071834921836853, 0.36702126264572144, -0.011362330056726933), (0.37815359234809875, 0.3408864140510559, -0.023626992478966713), (0.401577889919281, 0.3178107440471649, -0.03286247327923775), (0.3058449625968933, 0.39387890696525574, -0.006872591562569141), (0.34583863615989685, 0.3511238992214203, -0.01970754750072956), (0.37611156702041626, 0.3218069076538086, -0.03251997008919716), (0.4027360677719116, 0.2961506247520447, -0.0416906513273716), (0.2929980158805847, 0.3882867991924286, -0.01740315556526184), (0.33217039704322815, 0.3459477722644806, -0.03113546408712864), (0.3612377345561981, 0.32000017166137695, -0.04139774292707443), (0.38509464263916016, 0.2980647683143616, -0.04762507602572441), (0.27661627531051636, 0.38650965690612793, -0.028993897140026093), (0.3106466829776764, 0.3554447591304779, -0.0414203479886055), (0.33561772108078003, 0.3354988694190979, -0.04755949601531029), (0.3564588129520416, 0.3196919858455658, -0.051296595484018326)]"
captain,[],"[(0.20621167123317719, 0.49134892225265503, 1.7458786771840096e-07), (0.24984872341156006, 0.4990019202232361, -0.0044431183487176895), (0.2947581112384796, 0.4690413177013397, -0.004320320673286915), (0.32376229763031006, 0.4479096233844757, -0.006693853065371513), (0.3440588712692261, 0.4388562738895416, -0.009766856208443642), (0.31165188550949097, 0.41126400232315063, 0.004408920183777809), (0.3483492434024811, 0.3741772174835205, -0.006899735890328884), (0.3746112287044525, 0.34789758920669556, -0.017912575975060463), (0.39656516909599304, 0.324241578578949, -0.02641516551375389), (0.303864985704422, 0.39777302742004395, -0.004132048226892948), (0.34375590085983276, 0.3564586937427521, -0.016489345580339432), (0.3733503222465515, 0.32784903049468994, -0.02871895581483841), (0.3990669846534729, 0.3017028570175171, -0.037149567157030106), (0.291199654340744, 0.391005277633667, -0.015018058940768242), (0.33041709661483765, 0.3494311571121216, -0.02864120900630951), (0.35949021577835083, 0.323445588350296, -0.0384523831307888), (0.3834623396396637, 0.30015331506729126, -0.044231563806533813), (0.2753240168094635, 0.3886595070362091, -0.026867374777793884), (0.3087373971939087, 0.3549220860004425, -0.03880217671394348), (0.3337733745574951, 0.3345448076725006, -0.044533587992191315), (0.3562299609184265, 0.3177953362464905, -0.048091210424900055)]"
captain,[],"[(0.17960554361343384, 0.49391356110572815, 1.557095856696833e-07), (0.22433210909366608, 0.5016433000564575, -0.004373142495751381), (0.26810503005981445, 0.472077339887619, -0.0047033498995006084), (0.2977912425994873, 0.4536801874637604, -0.0073805819265544415), (0.3204256594181061, 0.45025187730789185, -0.011025402694940567), (0.2835957109928131, 0.4107748866081238, 0.0023042894899845123), (0.32022473216056824, 0.37074872851371765, -0.0101229352876544), (0.3477209210395813, 0.34352797269821167, -0.021937591955065727), (0.37101274728775024, 0.3199493885040283, -0.03091033734381199), (0.2759357988834381, 0.39916011691093445, -0.006366985850036144), (0.3156830966472626, 0.35498929023742676, -0.019230173900723457), (0.3463610112667084, 0.32455211877822876, -0.03209051862359047), (0.3735320270061493, 0.2976396679878235, -0.041236817836761475), (0.2630292773246765, 0.39368104934692383, -0.017200641334056854), (0.3022085428237915, 0.3500778377056122, -0.031061038374900818), (0.3317015767097473, 0.3229212760925293, -0.04174042120575905), (0.3562515377998352, 0.2993377149105072, -0.04831194505095482), (0.246631920337677, 0.3917194902896881, -0.028966298326849937), (0.2803378701210022, 0.3601137399673462, -0.04133935645222664), (0.3053855001926422, 0.34008532762527466, -0.047749366611242294), (0.3269662857055664, 0.3239419460296631, -0.05184386298060417)]"
captain,[],"[(0.1781463325023651, 0.49619632959365845, 1.6774414746123512e-07), (0.22263330221176147, 0.5040746927261353, -0.005311139859259129), (0.26569119095802307, 0.4744025766849518, -0.005333641543984413), (0.292135089635849, 0.44977179169654846, -0.007622897159308195), (0.30858615040779114, 0.43352189660072327, -0.010401970706880093), (0.28293997049331665, 0.41406288743019104, 0.004925740882754326), (0.31751686334609985, 0.3741080164909363, -0.006474798079580069), (0.34295353293418884, 0.3464035987854004, -0.017553115263581276), (0.36434656381607056, 0.32152047753334045, -0.025975508615374565), (0.27495071291923523, 0.40073439478874207, -0.002881190972402692), (0.3132340908050537, 0.3591834008693695, -0.01513238437473774), (0.34243929386138916, 0.33068859577178955, -0.02718154340982437), (0.3684541583061218, 0.3050403594970703, -0.035361338406801224), (0.2624783217906952, 0.39402830600738525, -0.013258908875286579), (0.30077484250068665, 0.3524588942527771, -0.026774145662784576), (0.32990700006484985, 0.3261779844760895, -0.03668675944209099), (0.35443809628486633, 0.3030865788459778, -0.0423714779317379), (0.2472434788942337, 0.39211493730545044, -0.02472541481256485), (0.2809543311595917, 0.35929805040359497, -0.036542680114507675), (0.3062764108181, 0.3388245105743408, -0.042460132390260696), (0.3291834592819214, 0.3222525715827942, -0.046045731753110886)]"
captain,[],"[(0.1767512857913971, 0.49748268723487854, 1.6966835403309233e-07), (0.22049272060394287, 0.5054440498352051, -0.005271524656563997), (0.26444926857948303, 0.47452324628829956, -0.005025353282690048), (0.29209569096565247, 0.449771910905838, -0.007028142921626568), (0.3101012110710144, 0.43487516045570374, -0.009609628468751907), (0.2821345329284668, 0.41638779640197754, 0.004790788982063532), (0.3172747790813446, 0.3771865963935852, -0.006553186569362879), (0.3429204523563385, 0.349148154258728, -0.017622191458940506), (0.36436736583709717, 0.32384827733039856, -0.02611834742128849), (0.2740601897239685, 0.4027821123600006, -0.0030629043467342854), (0.3126210570335388, 0.3613007068634033, -0.015466942451894283), (0.34181493520736694, 0.33213749527931213, -0.027703113853931427), (0.36763566732406616, 0.3055231273174286, -0.035989806056022644), (0.2613212466239929, 0.39580217003822327, -0.013432051986455917), (0.2997397780418396, 0.35358428955078125, -0.02721191756427288), (0.3288609981536865, 0.32683098316192627, -0.037237498909235), (0.3533104658126831, 0.30290985107421875, -0.04294808954000473), (0.24552136659622192, 0.3933746814727783, -0.02485090121626854), (0.27923083305358887, 0.3595932722091675, -0.03708632290363312), (0.3046056926250458, 0.3387816250324249, -0.043166857212781906), (0.3276938498020172, 0.3217158913612366, -0.04679718613624573)]"
