1
tag,keypoints_pose
cap,"[(0.6205344796180725, 0.5048033595085144, -1.067476749420166), (0.6298779845237732, 0.44751012325286865, -0.9710980653762817), (0.642288088798523, 0.4471834897994995, -0.9708927869796753), (0.6537171006202698, 0.44687095284461975, -0.9711365699768066), (0.5864666104316711, 0.44522514939308167, -1.0065237283706665), (0.5673096776008606, 0.4444080889225006, -1.005873680114746), (0.5459838509559631, 0.443958580493927, -1.0060641765594482), (0.64836585521698, 0.46429964900016785, -0.41338127851486206), (0.48973411321640015, 0.46279504895210266, -0.5540180802345276), (0.6318222284317017, 0.5686758756637573, -0.8628231287002563), (0.585471510887146, 0.5704353451728821, -0.9065826535224915), (0.7467823624610901, 0.7671309113502502, -0.09841222316026688), (0.31208765506744385, 0.7564270496368408, -0.5049199461936951), (0.8418253064155579, 1.1969319581985474, 0.09442466497421265), (0.0461936853826046, 0.8215053081512451, -1.3869836330413818), (0.8526827692985535, 1.5424820184707642, 0.13507111370563507), (0.38359174132347107, 0.4454609751701355, -2.0983519554138184), (0.8799601793289185, 1.6530805826187134, 0.11159467697143555), (0.46505600214004517, 0.3406144976615906, -2.2996509075164795), (0.8465844392776489, 1.6555118560791016, 0.08180990815162659), (0.48791471123695374, 0.3475165367126465, -2.138737201690674), (0.8204308748245239, 1.6237714290618896, 0.10712851583957672), (0.4612364172935486, 0.3970082700252533, -2.065011501312256), (0.6495369076728821, 1.591635823249817, -0.03731793165206909), (0.33387506008148193, 1.596619963645935, 0.04164945334196091), (0.6317870020866394, 2.270024538040161, 0.13099513947963715), (0.3580246865749359, 2.2784812450408936, 0.40573573112487793), (0.6220681667327881, 2.8705546855926514, 0.977290153503418), (0.36023131012916565, 2.87443208694458, 1.3017122745513916), (0.6196603775024414, 2.9522812366485596, 1.0241141319274902), (0.3469636142253876, 2.9588165283203125, 1.3858726024627686), (0.5975837111473083, 3.072970151901245, 0.33131152391433716), (0.4161953032016754, 3.078075885772705, 0.628862738609314)]"
cap,"[(0.6201309561729431, 0.5035338997840881, -1.091886281967163), (0.629048764705658, 0.44552767276763916, -0.9949436187744141), (0.6413787007331848, 0.44498398900032043, -0.9947347640991211), (0.6526397466659546, 0.4445098638534546, -0.9949625134468079), (0.5858886241912842, 0.44329893589019775, -1.0323463678359985), (0.5667473077774048, 0.4423512816429138, -1.031722903251648), (0.5453298687934875, 0.44170576333999634, -1.0319197177886963), (0.6462634801864624, 0.46171921491622925, -0.43397068977355957), (0.48893171548843384, 0.45997557044029236, -0.5848361253738403), (0.631254255771637, 0.5666980147361755, -0.8859106302261353), (0.585028886795044, 0.5685105919837952, -0.9326361417770386), (0.746314287185669, 0.7674869894981384, -0.11083436012268066), (0.31178760528564453, 0.7558932900428772, -0.5313447713851929), (0.8420608639717102, 1.1923060417175293, 0.09952689707279205), (0.04018178582191467, 0.8246483206748962, -1.408682107925415), (0.8515447378158569, 1.5400172472000122, 0.14089524745941162), (0.37711983919143677, 0.4449574649333954, -2.1190361976623535), (0.8781188726425171, 1.6514283418655396, 0.11859644949436188), (0.45782580971717834, 0.337784081697464, -2.3207879066467285), (0.8446036577224731, 1.6540987491607666, 0.0876871794462204), (0.4810262620449066, 0.3460874557495117, -2.160165309906006), (0.8189705014228821, 1.6220663785934448, 0.11270691454410553), (0.4539365768432617, 0.3970962464809418, -2.0857596397399902), (0.6511341333389282, 1.5884414911270142, -0.03649472817778587), (0.3344481885433197, 1.5961841344833374, 0.04077272117137909), (0.6356870532035828, 2.265145778656006, 0.14659607410430908), (0.3610162138938904, 2.2763795852661133, 0.4236809313297272), (0.6279174089431763, 2.865144968032837, 1.0043342113494873), (0.36495441198349, 2.8705954551696777, 1.3276653289794922), (0.6251927614212036, 2.947165012359619, 1.0524389743804932), (0.35208559036254883, 2.9545507431030273, 1.4124096632003784), (0.6050347089767456, 3.0670740604400635, 0.36057382822036743), (0.42263537645339966, 3.0739333629608154, 0.6554232239723206)]"
cap,"[(0.6199268698692322, 0.5021892786026001, -1.0937343835830688), (0.6284512877464294, 0.4436335861682892, -0.9972591400146484), (0.6406282782554626, 0.4429495632648468, -0.9970412254333496), (0.651703417301178, 0.4423673748970032, -0.9972564578056335), (0.5855054259300232, 0.4414512515068054, -1.0349204540252686), (0.5664156675338745, 0.4403815269470215, -1.034321665763855), (0.5449311137199402, 0.4396018981933594, -1.0345275402069092), (0.6443130970001221, 0.4596370458602905, -0.4398980140686035), (0.4883735775947571, 0.4576582610607147, -0.5928667783737183), (0.63084876537323, 0.5648608803749084, -0.8892528414726257), (0.5847309827804565, 0.5666694641113281, -0.936552882194519), (0.745741069316864, 0.7678057551383972, -0.11869321763515472), (0.3114970624446869, 0.7558212876319885, -0.5408046841621399), (0.8421732187271118, 1.1880207061767578, 0.10239400714635849), (0.03577963635325432, 0.8254077434539795, -1.413251280784607), (0.8506150245666504, 1.5392035245895386, 0.15055392682552338), (0.3738042116165161, 0.4448166489601135, -2.1103053092956543), (0.8769692182540894, 1.651281476020813, 0.12961722910404205), (0.45430976152420044, 0.3367948830127716, -2.310224771499634), (0.8431934118270874, 1.6542811393737793, 0.09695685654878616), (0.477400004863739, 0.3456288278102875, -2.1485705375671387), (0.8178582191467285, 1.6220085620880127, 0.12185844033956528), (0.4502953886985779, 0.3972397446632385, -2.0763938426971436), (0.653581976890564, 1.5869795083999634, -0.035710372030735016), (0.33586856722831726, 1.59623384475708, 0.039935123175382614), (0.639985203742981, 2.262808322906494, 0.1500539481639862), (0.36461690068244934, 2.2759475708007812, 0.42794981598854065), (0.6340163946151733, 2.862980842590332, 1.0060513019561768), (0.3702044188976288, 2.8695194721221924, 1.3314253091812134), (0.631224513053894, 2.9453821182250977, 1.054173231124878), (0.35755130648612976, 2.953396797180176, 1.416203498840332), (0.6123989224433899, 3.0646257400512695, 0.36460357904434204), (0.42947298288345337, 3.072559356689453, 0.6614595651626587)]"
cap,"[(0.6196931600570679, 0.500784158706665, -1.0785249471664429), (0.6277497410774231, 0.44168174266815186, -0.9833341836929321), (0.6397717595100403, 0.44089463353157043, -0.983099102973938), (0.6506980657577515, 0.44024813175201416, -0.9833104014396667), (0.5850245952606201, 0.4395846426486969, -1.0193109512329102), (0.5660046339035034, 0.43844693899154663, -1.0187150239944458), (0.5445126295089722, 0.4375913739204407, -1.0189173221588135), (0.6426184773445129, 0.4579029083251953, -0.43356233835220337), (0.4879697263240814, 0.45589765906333923, -0.5801671743392944), (0.630490779876709, 0.5631903409957886, -0.8768994212150574), (0.5844475030899048, 0.5649135112762451, -0.9221779704093933), (0.7455624341964722, 0.7681328654289246, -0.12105470895767212), (0.3112335205078125, 0.756121039390564, -0.5337483882904053), (0.8422490358352661, 1.1868778467178345, 0.10160021483898163), (0.0338001549243927, 0.8255725502967834, -1.4054324626922607), (0.849465548992157, 1.5395209789276123, 0.15800771117210388), (0.3724103569984436, 0.4446283280849457, -2.0955591201782227), (0.8757331967353821, 1.651479959487915, 0.13786175847053528), (0.4530659317970276, 0.3362034559249878, -2.2934370040893555), (0.8414508104324341, 1.654786467552185, 0.10585101693868637), (0.47563156485557556, 0.34505054354667664, -2.133519172668457), (0.8162643313407898, 1.622244954109192, 0.12980018556118011), (0.4505387246608734, 0.3971715271472931, -2.061920404434204), (0.6564828157424927, 1.5868051052093506, -0.03530219942331314), (0.3380376696586609, 1.5965155363082886, 0.03949200361967087), (0.6438189148902893, 2.2624309062957764, 0.15128463506698608), (0.3681422173976898, 2.2760071754455566, 0.42471423745155334), (0.6386404037475586, 2.8628835678100586, 1.0024620294570923), (0.37455660104751587, 2.869558811187744, 1.320088505744934), (0.6358716487884521, 2.9454829692840576, 1.0502833127975464), (0.36199837923049927, 2.953392744064331, 1.4041850566864014), (0.6173703074455261, 3.0644288063049316, 0.3651878237724304), (0.43449512124061584, 3.0725209712982178, 0.6552181243896484)]"
cap,"[(0.6130757927894592, 0.49764540791511536, -1.1717250347137451), (0.6182218194007874, 0.4349604845046997, -1.071519136428833), (0.6295827031135559, 0.43306413292884827, -1.0714528560638428), (0.6409363746643066, 0.43141666054725647, -1.0717685222625732), (0.5772241353988647, 0.4342523217201233, -1.1064586639404297), (0.5568316578865051, 0.4329107403755188, -1.1058943271636963), (0.5370557308197021, 0.4322745203971863, -1.1061360836029053), (0.633739709854126, 0.45002034306526184, -0.4906002879142761), (0.4821971356868744, 0.4520907700061798, -0.6265557408332825), (0.6256963610649109, 0.5598629713058472, -0.9581882357597351), (0.580264687538147, 0.5615842938423157, -1.0008665323257446), (0.7456885576248169, 0.7684329152107239, -0.1680917590856552), (0.3049875795841217, 0.7696640491485596, -0.5613738894462585), (0.8443988561630249, 1.203059434890747, 0.010133701376616955), (0.030237499624490738, 0.8445389866828918, -1.4502184391021729), (0.8497263789176941, 1.5526034832000732, -0.004076899960637093), (0.3606534004211426, 0.445585697889328, -2.216519355773926), (0.8760774731636047, 1.664900541305542, -0.03188959136605263), (0.4314025342464447, 0.34702202677726746, -2.419367790222168), (0.841661810874939, 1.6681004762649536, -0.05744069069623947), (0.45385557413101196, 0.3514350652694702, -2.271850109100342), (0.8163443803787231, 1.6361443996429443, -0.029345819726586342), (0.4300767779350281, 0.401207834482193, -2.1887733936309814), (0.6593166589736938, 1.6009058952331543, -0.03762933984398842), (0.33778148889541626, 1.6109421253204346, 0.04176884889602661), (0.6431382298469543, 2.2864558696746826, 0.20110993087291718), (0.36558470129966736, 2.293898820877075, 0.45037445425987244), (0.6364632248878479, 2.886512517929077, 1.1129708290100098), (0.3695370554924011, 2.8880109786987305, 1.3766348361968994), (0.6330713033676147, 2.973210096359253, 1.165281057357788), (0.3577823042869568, 2.972439765930176, 1.463024377822876), (0.6123687624931335, 3.0872890949249268, 0.4656836986541748), (0.43019533157348633, 3.1019294261932373, 0.6946724653244019)]"
cap,"[(0.6123499274253845, 0.4973444938659668, -1.1420059204101562), (0.6172287464141846, 0.4340057373046875, -1.0437079668045044), (0.6285390853881836, 0.43189433217048645, -1.0435870885849), (0.6398047208786011, 0.430033415555954, -1.0438754558563232), (0.5763700604438782, 0.4336523711681366, -1.0778334140777588), (0.5559848546981812, 0.4323607385158539, -1.077254295349121), (0.536096453666687, 0.4317508637905121, -1.0774731636047363), (0.6323860287666321, 0.44832155108451843, -0.47429966926574707), (0.4812016487121582, 0.45147815346717834, -0.6112951636314392), (0.6249488592147827, 0.5592737197875977, -0.9326868057250977), (0.5797693729400635, 0.5612620115280151, -0.9746786952018738), (0.7456672191619873, 0.7683591842651367, -0.15758901834487915), (0.3037486672401428, 0.7705541849136353, -0.557637095451355), (0.8447155952453613, 1.206391453742981, 0.011686612851917744), (0.030589982867240906, 0.846774160861969, -1.435573935508728), (0.8499525189399719, 1.5548323392868042, -0.002531645819544792), (0.3594372868537903, 0.4457116723060608, -2.1957879066467285), (0.8763623237609863, 1.666476845741272, -0.031116506084799767), (0.42888742685317993, 0.35045093297958374, -2.396468162536621), (0.841890811920166, 1.669628381729126, -0.05338107794523239), (0.45063814520835876, 0.35543328523635864, -2.2516725063323975), (0.8163765072822571, 1.6383137702941895, -0.026676734909415245), (0.42682820558547974, 0.4034360945224762, -2.1687705516815186), (0.6593019962310791, 1.6045244932174683, -0.038573238998651505), (0.3375641405582428, 1.6134637594223022, 0.04269297420978546), (0.6430212259292603, 2.2917754650115967, 0.19077825546264648), (0.3634640574455261, 2.2978339195251465, 0.4351544976234436), (0.6346431374549866, 2.892746925354004, 1.073479413986206), (0.3660868704319, 2.892331838607788, 1.3244647979736328), (0.6319683194160461, 2.9790561199188232, 1.1226885318756104), (0.3544904887676239, 2.9761805534362793, 1.4063541889190674), (0.6083439588546753, 3.0931668281555176, 0.43369990587234497), (0.4263700544834137, 3.106950044631958, 0.6485394239425659)]"
cap,"[(0.6121698617935181, 0.49719831347465515, -1.115152359008789), (0.6170388460159302, 0.4335858225822449, -1.0200765132904053), (0.6283321976661682, 0.4314004182815552, -1.019978404045105), (0.6395013332366943, 0.42945119738578796, -1.020289421081543), (0.5761978626251221, 0.4333690404891968, -1.0476726293563843), (0.555874228477478, 0.4320806860923767, -1.0471471548080444), (0.5358081459999084, 0.43144848942756653, -1.0473600625991821), (0.631775438785553, 0.44745731353759766, -0.4645673632621765), (0.4806201457977295, 0.4509223699569702, -0.572661280632019), (0.6245794296264648, 0.5589553713798523, -0.9113977551460266), (0.5795992612838745, 0.5611000657081604, -0.9444845914840698), (0.7455773949623108, 0.7682734131813049, -0.15183815360069275), (0.3024086058139801, 0.770569384098053, -0.5183426141738892), (0.8447211384773254, 1.2097512483596802, -0.0065754191018640995), (0.030855054035782814, 0.8470815420150757, -1.4122498035430908), (0.8500263094902039, 1.556771159172058, -0.027080243453383446), (0.3584650158882141, 0.44593313336372375, -2.1735808849334717), (0.8765832781791687, 1.6676576137542725, -0.05806468054652214), (0.4279243052005768, 0.35318782925605774, -2.374316692352295), (0.8419699668884277, 1.6708037853240967, -0.07437741011381149), (0.4492005407810211, 0.3583918809890747, -2.22416090965271), (0.8164388537406921, 1.639999270439148, -0.04891224205493927), (0.42537981271743774, 0.4051167666912079, -2.1446030139923096), (0.6591261029243469, 1.6069886684417725, -0.040079884231090546), (0.33692675828933716, 1.6143825054168701, 0.04415880888700485), (0.6417792439460754, 2.29531192779541, 0.18543878197669983), (0.3609158396720886, 2.300509214401245, 0.39717817306518555), (0.6305285692214966, 2.8972387313842773, 1.0663979053497314), (0.3621475100517273, 2.8952016830444336, 1.2197725772857666), (0.6283560991287231, 2.9828569889068604, 1.1121621131896973), (0.3505048155784607, 2.9786252975463867, 1.296067237854004), (0.6026216149330139, 3.098306894302368, 0.41710954904556274), (0.41956573724746704, 3.110013246536255, 0.5607789754867554)]"
cap,"[(0.6111612319946289, 0.4954156279563904, -1.1321890354156494), (0.6151291131973267, 0.4302540421485901, -1.0420992374420166), (0.6260724067687988, 0.4282195270061493, -1.0420678853988647), (0.6369134187698364, 0.4263443946838379, -1.0423699617385864), (0.5740808248519897, 0.42908114194869995, -1.074080228805542), (0.5535448789596558, 0.4268426299095154, -1.073520541191101), (0.5337333679199219, 0.4256897568702698, -1.0737392902374268), (0.6271882653236389, 0.4431777894496918, -0.5011470317840576), (0.4787449240684509, 0.44586697220802307, -0.6248058676719666), (0.623064398765564, 0.5563423037528992, -0.9300590753555298), (0.578391432762146, 0.5597612261772156, -0.9684200286865234), (0.7455874681472778, 0.7638474702835083, -0.20130860805511475), (0.3026663362979889, 0.7746599316596985, -0.5452598929405212), (0.8426081538200378, 1.1863473653793335, -0.04198663681745529), (0.030457686632871628, 0.84626305103302, -1.3966596126556396), (0.8460653424263, 1.541533350944519, -0.03948185592889786), (0.3504698574542999, 0.44902199506759644, -2.11775541305542), (0.8736985921859741, 1.6563504934310913, -0.06953058391809464), (0.41982612013816833, 0.3552929759025574, -2.3051023483276367), (0.8378152847290039, 1.6560204029083252, -0.09430886805057526), (0.4414656162261963, 0.36044490337371826, -2.158261775970459), (0.8120304942131042, 1.6233571767807007, -0.06437056511640549), (0.42068028450012207, 0.40826335549354553, -2.0894625186920166), (0.6655012369155884, 1.5956937074661255, -0.040639638900756836), (0.3411276340484619, 1.6075670719146729, 0.0447501577436924), (0.6479477286338806, 2.278794288635254, 0.11722634732723236), (0.36652565002441406, 2.2882683277130127, 0.4278411865234375), (0.6378790140151978, 2.8773717880249023, 0.8981941342353821), (0.3737148642539978, 2.8694167137145996, 1.30049467086792), (0.637299120426178, 2.962404727935791, 0.9376093149185181), (0.36243629455566406, 2.9502437114715576, 1.3839293718338013), (0.6089507341384888, 3.078326940536499, 0.25986307859420776), (0.43504586815834045, 3.082552433013916, 0.6555136442184448)]"
cap,"[(0.6109567880630493, 0.4946833848953247, -1.1306623220443726), (0.6146543622016907, 0.4290439188480377, -1.0367934703826904), (0.6255163550376892, 0.4269685447216034, -1.0366963148117065), (0.6362802386283875, 0.42504504323005676, -1.0369741916656494), (0.5736716985702515, 0.42793014645576477, -1.0678284168243408), (0.5531783103942871, 0.42562150955200195, -1.0672556161880493), (0.5332852005958557, 0.4244529604911804, -1.0674681663513184), (0.6262437701225281, 0.44151103496551514, -0.49170762300491333), (0.47797077894210815, 0.4448406994342804, -0.6234937310218811), (0.6228455305099487, 0.5554595589637756, -0.9257891774177551), (0.5782819986343384, 0.5595539212226868, -0.963109016418457), (0.7455875873565674, 0.7612081170082092, -0.19166138768196106), (0.30306476354599, 0.7776964902877808, -0.5475817322731018), (0.8420842885971069, 1.1802836656570435, -0.027648191899061203), (0.030749622732400894, 0.8459571599960327, -1.3856914043426514), (0.8455235362052917, 1.5375218391418457, -0.0281869824975729), (0.35047081112861633, 0.45007243752479553, -2.0649006366729736), (0.8734056353569031, 1.6532166004180908, -0.04728110507130623), (0.4193398058414459, 0.3556555211544037, -2.2440900802612305), (0.837390124797821, 1.6527496576309204, -0.07434984296560287), (0.44185948371887207, 0.3596348464488983, -2.0950911045074463), (0.8116217851638794, 1.619552493095398, -0.05188814550638199), (0.42141690850257874, 0.4082658886909485, -2.0348455905914307), (0.6688705682754517, 1.5934293270111084, -0.040446702390909195), (0.34428563714027405, 1.6072430610656738, 0.04456440359354019), (0.651738166809082, 2.2736165523529053, 0.10060002654790878), (0.36988264322280884, 2.2857472896575928, 0.4328456521034241), (0.6432433724403381, 2.8724453449249268, 0.8737079501152039), (0.3796667754650116, 2.8649704456329346, 1.3028836250305176), (0.643376886844635, 2.957787275314331, 0.9134620428085327), (0.368408203125, 2.946075439453125, 1.3864390850067139), (0.6144601106643677, 3.0729098320007324, 0.2388051450252533), (0.44357332587242126, 3.07671856880188, 0.6655462980270386)]"
cap,"[(0.6106013059616089, 0.4936825633049011, -1.1264146566390991), (0.6142216920852661, 0.42761027812957764, -1.0342433452606201), (0.625080406665802, 0.4255494475364685, -1.0341660976409912), (0.6358440518379211, 0.4236747622489929, -1.0344723463058472), (0.5732553601264954, 0.4265112578868866, -1.067742943763733), (0.5527920722961426, 0.42411214113235474, -1.0671850442886353), (0.5328044891357422, 0.4229185879230499, -1.0673964023590088), (0.6259084939956665, 0.44032227993011475, -0.49070125818252563), (0.4771521985530853, 0.4436149001121521, -0.6283982396125793), (0.6225072145462036, 0.5547507405281067, -0.9222753643989563), (0.5779576301574707, 0.5592100024223328, -0.9622607231140137), (0.7457512617111206, 0.7590371370315552, -0.1868700236082077), (0.3032420575618744, 0.778384268283844, -0.5525466203689575), (0.8423307538032532, 1.1753698587417603, -0.025247257202863693), (0.030912181362509727, 0.8457357883453369, -1.385887622833252), (0.8455708622932434, 1.5339425802230835, 0.004493453539907932), (0.35057637095451355, 0.4504125714302063, -2.0713515281677246), (0.873496413230896, 1.6504420042037964, -0.010785508900880814), (0.41882044076919556, 0.3552895188331604, -2.2539210319519043), (0.8374840021133423, 1.6494702100753784, -0.04087482765316963), (0.4419601559638977, 0.35721370577812195, -2.103764772415161), (0.8116707801818848, 1.616109013557434, -0.01978621445596218), (0.42200931906700134, 0.4078288674354553, -2.0409557819366455), (0.6713252067565918, 1.5924735069274902, -0.04017741233110428), (0.3459618091583252, 1.6072204113006592, 0.04430105537176132), (0.6541897654533386, 2.271843671798706, 0.09409675747156143), (0.3710743188858032, 2.2852303981781006, 0.442247211933136), (0.647652804851532, 2.8714678287506104, 0.8684438467025757), (0.383287638425827, 2.8647549152374268, 1.3149044513702393), (0.6484174728393555, 2.9571919441223145, 0.908556342124939), (0.37224239110946655, 2.9461069107055664, 1.3986955881118774), (0.6191822290420532, 3.0717031955718994, 0.22777089476585388), (0.44923219084739685, 3.0765762329101562, 0.6746053099632263)]"
cap,"[(0.6102536916732788, 0.4925301969051361, -1.1529450416564941), (0.6139538884162903, 0.42600053548812866, -1.0625056028366089), (0.6248893141746521, 0.4240911900997162, -1.062445878982544), (0.6357039213180542, 0.4224051535129547, -1.0627862215042114), (0.5729118585586548, 0.42465680837631226, -1.1011359691619873), (0.5525002479553223, 0.42207425832748413, -1.1006028652191162), (0.5322762727737427, 0.42068618535995483, -1.1008714437484741), (0.6252031922340393, 0.43953368067741394, -0.521884560585022), (0.4756619334220886, 0.44196373224258423, -0.6778466701507568), (0.6221102476119995, 0.5542327761650085, -0.9500519037246704), (0.5773215293884277, 0.5589748620986938, -0.9974820017814636), (0.7461130023002625, 0.7610447406768799, -0.23912803828716278), (0.29341867566108704, 0.7781832218170166, -0.6186873316764832), (0.8428241610527039, 1.1753013134002686, -0.11078403145074844), (0.021204527467489243, 0.8451700210571289, -1.5160551071166992), (0.844752311706543, 1.5346266031265259, -0.13221876323223114), (0.3474535346031189, 0.4508727192878723, -2.22564435005188), (0.8735297918319702, 1.6524741649627686, -0.1759733259677887), (0.41808685660362244, 0.3468291461467743, -2.4170289039611816), (0.8360357284545898, 1.6499751806259155, -0.19948936998844147), (0.43963927030563354, 0.3498029410839081, -2.269235610961914), (0.809775710105896, 1.6161677837371826, -0.15755696594715118), (0.42041200399398804, 0.4045007824897766, -2.1963963508605957), (0.6635459661483765, 1.5940912961959839, -0.02999422326683998), (0.33040493726730347, 1.6092616319656372, 0.03441191092133522), (0.6500915884971619, 2.2749264240264893, 0.17028306424617767), (0.3626597821712494, 2.2896430492401123, 0.4862208366394043), (0.6405178904533386, 2.8756728172302246, 1.0327404737472534), (0.3711586594581604, 2.872087001800537, 1.4491556882858276), (0.6380901336669922, 2.963730812072754, 1.083263874053955), (0.35798975825309753, 2.957608461380005, 1.5422078371047974), (0.6176356673240662, 3.0814430713653564, 0.42320170998573303), (0.435712993144989, 3.0869271755218506, 0.8176060914993286)]"
cap,"[(0.6104180216789246, 0.4920690655708313, -1.1624826192855835), (0.614046573638916, 0.42550498247146606, -1.0732249021530151), (0.6249086856842041, 0.4237331449985504, -1.0731525421142578), (0.6357210278511047, 0.4221620261669159, -1.073476791381836), (0.5731170177459717, 0.4239034354686737, -1.112731695175171), (0.5528650283813477, 0.4212275445461273, -1.1122028827667236), (0.5324404835700989, 0.41964825987815857, -1.1124767065048218), (0.6246846914291382, 0.43929919600486755, -0.5358326435089111), (0.47544020414352417, 0.4406932592391968, -0.695306658744812), (0.6220794916152954, 0.5539939403533936, -0.9603399038314819), (0.577289879322052, 0.5589677691459656, -1.008957862854004), (0.7461367845535278, 0.7611111402511597, -0.25709477066993713), (0.28732743859291077, 0.7760948538780212, -0.6372708678245544), (0.8421772718429565, 1.1759830713272095, -0.13142886757850647), (0.018716532737016678, 0.845866322517395, -1.5338693857192993), (0.8435496091842651, 1.534834623336792, -0.16329124569892883), (0.34613925218582153, 0.45073002576828003, -2.243838310241699), (0.8732126355171204, 1.6525582075119019, -0.2100314348936081), (0.4186219274997711, 0.3421849310398102, -2.43526029586792), (0.8345590829849243, 1.65008544921875, -0.23455007374286652), (0.43686991930007935, 0.34622904658317566, -2.2902140617370605), (0.8077588081359863, 1.6161938905715942, -0.1894143521785736), (0.4185613989830017, 0.40230390429496765, -2.2151451110839844), (0.6558729410171509, 1.5941016674041748, -0.025383438915014267), (0.32115739583969116, 1.608832597732544, 0.0299379862844944), (0.6427653431892395, 2.274977207183838, 0.1804712861776352), (0.3553852438926697, 2.2898151874542236, 0.48842063546180725), (0.6289516091346741, 2.875894069671631, 1.0396029949188232), (0.36051782965660095, 2.8727965354919434, 1.4499318599700928), (0.6246817708015442, 2.9641876220703125, 1.0894839763641357), (0.3465517461299896, 2.9593570232391357, 1.5422097444534302), (0.6074109077453613, 3.0835041999816895, 0.4300176501274109), (0.42124971747398376, 3.0881199836730957, 0.8196334838867188)]"
cap,"[(0.6100590825080872, 0.4903853237628937, -1.1508148908615112), (0.6139730215072632, 0.42368775606155396, -1.0649490356445312), (0.6248905062675476, 0.4221676290035248, -1.0648722648620605), (0.6356817483901978, 0.4208410978317261, -1.0652282238006592), (0.5729429125785828, 0.4216036796569824, -1.101049542427063), (0.5528038740158081, 0.4189131557941437, -1.1004745960235596), (0.5321973562240601, 0.4171753525733948, -1.1007112264633179), (0.6246849298477173, 0.43822532892227173, -0.5241060853004456), (0.4744906425476074, 0.43770378828048706, -0.6793770790100098), (0.6215542554855347, 0.5531517863273621, -0.9523523449897766), (0.5763440132141113, 0.558402955532074, -0.9954420328140259), (0.7470604181289673, 0.7598927021026611, -0.2416941374540329), (0.2875654697418213, 0.7752126455307007, -0.6127081513404846), (0.838668167591095, 1.1758430004119873, -0.0990595743060112), (0.01996498554944992, 0.8523271083831787, -1.488467812538147), (0.8414125442504883, 1.5322879552841187, -0.10466863960027695), (0.34602224826812744, 0.45025402307510376, -2.2042856216430664), (0.8725848197937012, 1.6493587493896484, -0.14295510947704315), (0.4155663549900055, 0.3425132632255554, -2.3875927925109863), (0.8335105180740356, 1.6468276977539062, -0.16649965941905975), (0.43523263931274414, 0.34503164887428284, -2.2436203956604004), (0.8063297271728516, 1.6129038333892822, -0.1295822560787201), (0.4169923663139343, 0.40127962827682495, -2.1761927604675293), (0.6550365686416626, 1.5936355590820312, -0.026028677821159363), (0.321999728679657, 1.6075509786605835, 0.030611222609877586), (0.6412615180015564, 2.2755722999572754, 0.16985160112380981), (0.3544537425041199, 2.2902140617370605, 0.5006972551345825), (0.626724362373352, 2.8767640590667725, 1.0113739967346191), (0.3592167794704437, 2.8736302852630615, 1.4530460834503174), (0.6229051351547241, 2.964996814727783, 1.0585823059082031), (0.34548160433769226, 2.96028995513916, 1.5452759265899658), (0.6037638187408447, 3.085214376449585, 0.39298805594444275), (0.4193589687347412, 3.089585542678833, 0.826227068901062)]"
cap,"[(0.6082512140274048, 0.488025039434433, -1.0408549308776855), (0.6130166053771973, 0.42206504940986633, -0.9563430547714233), (0.624180257320404, 0.4207848608493805, -0.9562814831733704), (0.6351257562637329, 0.4197123348712921, -0.9566339254379272), (0.5712758898735046, 0.41958239674568176, -0.9839947819709778), (0.5508226156234741, 0.41689640283584595, -0.9833202362060547), (0.5302348136901855, 0.4152446389198303, -0.9835565686225891), (0.6247152090072632, 0.43769437074661255, -0.44560617208480835), (0.47319263219833374, 0.436082661151886, -0.5453301072120667), (0.6201866269111633, 0.5518019795417786, -0.8501342535018921), (0.574106752872467, 0.5563305020332336, -0.8813874125480652), (0.7487731575965881, 0.7595731019973755, -0.20847764611244202), (0.2897684574127197, 0.7752413153648376, -0.47976699471473694), (0.8394681811332703, 1.1881521940231323, -0.12462042272090912), (0.022698448970913887, 0.8486175537109375, -1.3418715000152588), (0.8395382165908813, 1.532554268836975, -0.1678612232208252), (0.3480759859085083, 0.44731393456459045, -2.047563314437866), (0.8692033886909485, 1.6493327617645264, -0.2126334011554718), (0.4219706952571869, 0.3401176333427429, -2.2247233390808105), (0.8287026286125183, 1.6463018655776978, -0.22034911811351776), (0.4436940550804138, 0.341524213552475, -2.071512222290039), (0.8023710250854492, 1.6127257347106934, -0.18702152371406555), (0.421048641204834, 0.39688441157341003, -2.0146307945251465), (0.6547703146934509, 1.597630262374878, -0.038030464202165604), (0.3226471543312073, 1.607264757156372, 0.042652156203985214), (0.6326383948326111, 2.2811856269836426, 0.09232532232999802), (0.34420472383499146, 2.29015851020813, 0.4552919268608093), (0.6065114140510559, 2.8813631534576416, 0.8589884042739868), (0.3355081081390381, 2.874229907989502, 1.3113962411880493), (0.6038004755973816, 2.9672646522521973, 0.8983386754989624), (0.32115060091018677, 2.960531711578369, 1.39337158203125), (0.5724102258682251, 3.0924980640411377, 0.2383020669221878), (0.3900938630104065, 3.0926642417907715, 0.6864199042320251)]"
