1
tag,keypoints_pose
left_look,"[(0.4470556974411011, 0.44890034198760986, 0), (0.5319896340370178, 0.459094762802124, 0), (0.5488327145576477, 0.5586758255958557, 0), (0.5138916373252869, 0.639799177646637, 0), (0.271492063999176, 0.4654592275619507, 0), (0.4786417484283447, 0.4788691997528076, 0)]"
left_look,"[(0.43800073862075806, 0.46373456716537476, 0), (0.5260732769966125, 0.4811742305755615, 0), (0.5371936559677124, 0.5766525268554688, 0), (0.4987535774707794, 0.6576346755027771, 0), (0.2591070234775543, 0.47291111946105957, 0), (0.4712108373641968, 0.5033226609230042, 0)]"
left_look,"[(0.43800073862075806, 0.46373456716537476, 0), (0.5260732769966125, 0.4811742305755615, 0), (0.5371936559677124, 0.5766525268554688, 0), (0.4987535774707794, 0.6576346755027771, 0), (0.2591070234775543, 0.47291111946105957, 0), (0.4712108373641968, 0.5033226609230042, 0)]"
left_look,"[(0.44399797916412354, 0.47802460193634033, 0), (0.5151056051254272, 0.4914727210998535, 0), (0.5401934385299683, 0.5909237265586853, 0), (0.4994494616985321, 0.6729864478111267, 0), (0.2586177885532379, 0.4882833957672119, 0), (0.43808621168136597, 0.5132303833961487, 0)]"
left_look,"[(0.44399797916412354, 0.47802460193634033, 0), (0.5151056051254272, 0.4914727210998535, 0), (0.5401934385299683, 0.5909237265586853, 0), (0.4994494616985321, 0.6729864478111267, 0), (0.2586177885532379, 0.4882833957672119, 0), (0.43808621168136597, 0.5132303833961487, 0)]"
left_look,"[(0.44399797916412354, 0.47802460193634033, 0), (0.5151056051254272, 0.4914727210998535, 0), (0.5401934385299683, 0.5909237265586853, 0), (0.4994494616985321, 0.6729864478111267, 0), (0.2586177885532379, 0.4882833957672119, 0), (0.43808621168136597, 0.5132303833961487, 0)]"
left_look,"[(0.4407990574836731, 0.5071182250976562, 0), (0.5159848928451538, 0.5238986015319824, 0), (0.53705894947052, 0.6181202530860901, 0), (0.49593064188957214, 0.6994361281394958, 0), (0.2556050419807434, 0.5170372128486633, 0), (0.4452621638774872, 0.5476891994476318, 0)]"
left_look,"[(0.4407990574836731, 0.5071182250976562, 0), (0.5159848928451538, 0.5238986015319824, 0), (0.53705894947052, 0.6181202530860901, 0), (0.49593064188957214, 0.6994361281394958, 0), (0.2556050419807434, 0.5170372128486633, 0), (0.4452621638774872, 0.5476891994476318, 0)]"
left_look,"[(0.4207135736942291, 0.5179948210716248, 0), (0.5155825018882751, 0.5349798202514648, 0), (0.5169829726219177, 0.6300711631774902, 0), (0.4813595414161682, 0.7091872692108154, 0), (0.2527160942554474, 0.5267722010612488, 0), (0.4769397974014282, 0.5578578114509583, 0)]"
left_look,"[(0.4207135736942291, 0.5179948210716248, 0), (0.5155825018882751, 0.5349798202514648, 0), (0.5169829726219177, 0.6300711631774902, 0), (0.4813595414161682, 0.7091872692108154, 0), (0.2527160942554474, 0.5267722010612488, 0), (0.4769397974014282, 0.5578578114509583, 0)]"
left_look,"[(0.4134348928928375, 0.5132200121879578, 0), (0.511630654335022, 0.5352962613105774, 0), (0.5037820935249329, 0.6324119567871094, 0), (0.4660661816596985, 0.7082076668739319, 0), (0.24879857897758484, 0.5066766738891602, 0), (0.47930067777633667, 0.5518489480018616, 0)]"
left_look,"[(0.4134348928928375, 0.5132200121879578, 0), (0.511630654335022, 0.5352962613105774, 0), (0.5037820935249329, 0.6324119567871094, 0), (0.4660661816596985, 0.7082076668739319, 0), (0.24879857897758484, 0.5066766738891602, 0), (0.47930067777633667, 0.5518489480018616, 0)]"
left_look,"[(0.4142610430717468, 0.4841335415840149, 0), (0.49025529623031616, 0.4963870048522949, 0), (0.5154306888580322, 0.5760343074798584, 0), (0.4797883629798889, 0.6669518947601318, 0), (0.23355208337306976, 0.5264862179756165, 0), (0.4218444228172302, 0.5389031767845154, 0)]"
left_look,"[(0.4142610430717468, 0.4841335415840149, 0), (0.49025529623031616, 0.4963870048522949, 0), (0.5154306888580322, 0.5760343074798584, 0), (0.4797883629798889, 0.6669518947601318, 0), (0.23355208337306976, 0.5264862179756165, 0), (0.4218444228172302, 0.5389031767845154, 0)]"
left_look,"[(0.38897576928138733, 0.4678384065628052, 0), (0.4815748929977417, 0.4714197516441345, 0), (0.49696433544158936, 0.5571524500846863, 0), (0.4678472578525543, 0.6458621025085449, 0), (0.21767479181289673, 0.5132951140403748, 0), (0.4338582754135132, 0.5096580386161804, 0)]"
left_look,"[(0.38897576928138733, 0.4678384065628052, 0), (0.4815748929977417, 0.4714197516441345, 0), (0.49696433544158936, 0.5571524500846863, 0), (0.4678472578525543, 0.6458621025085449, 0), (0.21767479181289673, 0.5132951140403748, 0), (0.4338582754135132, 0.5096580386161804, 0)]"
left_look,"[(0.38897576928138733, 0.4678384065628052, 0), (0.4815748929977417, 0.4714197516441345, 0), (0.49696433544158936, 0.5571524500846863, 0), (0.4678472578525543, 0.6458621025085449, 0), (0.21767479181289673, 0.5132951140403748, 0), (0.4338582754135132, 0.5096580386161804, 0)]"
left_look,"[(0.3804630637168884, 0.44481438398361206, 0), (0.47370511293411255, 0.4355306029319763, 0), (0.49409419298171997, 0.5338193774223328, 0), (0.4694824516773224, 0.6237558722496033, 0), (0.21021994948387146, 0.4925289750099182, 0), (0.4255848526954651, 0.4636431336402893, 0)]"
left_look,"[(0.3804630637168884, 0.44481438398361206, 0), (0.47370511293411255, 0.4355306029319763, 0), (0.49409419298171997, 0.5338193774223328, 0), (0.4694824516773224, 0.6237558722496033, 0), (0.21021994948387146, 0.4925289750099182, 0), (0.4255848526954651, 0.4636431336402893, 0)]"
left_look,"[(0.3706034719944, 0.4121580719947815, 0), (0.45524197816848755, 0.39709562063217163, 0), (0.48834213614463806, 0.479117751121521, 0), (0.46999844908714294, 0.5745331645011902, 0), (0.2020360231399536, 0.4970932602882385, 0), (0.40128859877586365, 0.44725245237350464, 0)]"
left_look,"[(0.3706034719944, 0.4121580719947815, 0), (0.45524197816848755, 0.39709562063217163, 0), (0.48834213614463806, 0.479117751121521, 0), (0.46999844908714294, 0.5745331645011902, 0), (0.2020360231399536, 0.4970932602882385, 0), (0.40128859877586365, 0.44725245237350464, 0)]"
left_look,"[(0.35588040947914124, 0.3777250647544861, 0), (0.44834667444229126, 0.3497745394706726, 0), (0.4858836829662323, 0.4232059717178345, 0), (0.4742508828639984, 0.5255258083343506, 0), (0.18630915880203247, 0.49583834409713745, 0), (0.3980548083782196, 0.41474878787994385, 0)]"
left_look,"[(0.35588040947914124, 0.3777250647544861, 0), (0.44834667444229126, 0.3497745394706726, 0), (0.4858836829662323, 0.4232059717178345, 0), (0.4742508828639984, 0.5255258083343506, 0), (0.18630915880203247, 0.49583834409713745, 0), (0.3980548083782196, 0.41474878787994385, 0)]"
left_look,"[(0.35454216599464417, 0.3607725501060486, 0), (0.44854894280433655, 0.32813143730163574, 0), (0.48733943700790405, 0.39812642335891724, 0), (0.479947954416275, 0.5001655220985413, 0), (0.19244669377803802, 0.48840194940567017, 0), (0.4044826328754425, 0.39339298009872437, 0)]"
left_look,"[(0.35454216599464417, 0.3607725501060486, 0), (0.44854894280433655, 0.32813143730163574, 0), (0.48733943700790405, 0.39812642335891724, 0), (0.479947954416275, 0.5001655220985413, 0), (0.19244669377803802, 0.48840194940567017, 0), (0.4044826328754425, 0.39339298009872437, 0)]"
left_look,"[(0.3470952808856964, 0.34444761276245117, 0), (0.4345596134662628, 0.30969423055648804, 0), (0.47697484493255615, 0.3791247606277466, 0), (0.47186464071273804, 0.47783905267715454, 0), (0.18991459906101227, 0.475011944770813, 0), (0.38838252425193787, 0.3766191601753235, 0)]"
left_look,"[(0.3470952808856964, 0.34444761276245117, 0), (0.4345596134662628, 0.30969423055648804, 0), (0.47697484493255615, 0.3791247606277466, 0), (0.47186464071273804, 0.47783905267715454, 0), (0.18991459906101227, 0.475011944770813, 0), (0.38838252425193787, 0.3766191601753235, 0)]"
left_look,"[(0.3345113694667816, 0.33208996057510376, 0), (0.4283221364021301, 0.2887449264526367, 0), (0.46829575300216675, 0.36219602823257446, 0), (0.46575745940208435, 0.4602610468864441, 0), (0.18095995485782623, 0.4657575488090515, 0), (0.39119669795036316, 0.3516950011253357, 0)]"
left_look,"[(0.3345113694667816, 0.33208996057510376, 0), (0.4283221364021301, 0.2887449264526367, 0), (0.46829575300216675, 0.36219602823257446, 0), (0.46575745940208435, 0.4602610468864441, 0), (0.18095995485782623, 0.4657575488090515, 0), (0.39119669795036316, 0.3516950011253357, 0)]"
left_look,"[(0.34703329205513, 0.31176966428756714, 0), (0.4308250844478607, 0.2804229259490967, 0), (0.47589370608329773, 0.35317695140838623, 0), (0.46714404225349426, 0.4530073404312134, 0), (0.18412356078624725, 0.435879111289978, 0), (0.37619665265083313, 0.345683217048645, 0)]"
left_look,"[(0.34703329205513, 0.31176966428756714, 0), (0.4308250844478607, 0.2804229259490967, 0), (0.47589370608329773, 0.35317695140838623, 0), (0.46714404225349426, 0.4530073404312134, 0), (0.18412356078624725, 0.435879111289978, 0), (0.37619665265083313, 0.345683217048645, 0)]"
left_look,"[(0.34703329205513, 0.31176966428756714, 0), (0.4308250844478607, 0.2804229259490967, 0), (0.47589370608329773, 0.35317695140838623, 0), (0.46714404225349426, 0.4530073404312134, 0), (0.18412356078624725, 0.435879111289978, 0), (0.37619665265083313, 0.345683217048645, 0)]"
left_look,"[(0.3425379693508148, 0.2929997444152832, 0), (0.44446974992752075, 0.257385790348053, 0), (0.47554871439933777, 0.32820063829421997, 0), (0.4694046974182129, 0.43005478382110596, 0), (0.1858801543712616, 0.42128080129623413, 0), (0.4123513400554657, 0.3230655789375305, 0)]"
left_look,"[(0.3425379693508148, 0.2929997444152832, 0), (0.44446974992752075, 0.257385790348053, 0), (0.47554871439933777, 0.32820063829421997, 0), (0.4694046974182129, 0.43005478382110596, 0), (0.1858801543712616, 0.42128080129623413, 0), (0.4123513400554657, 0.3230655789375305, 0)]"
left_look,"[(0.3637036383152008, 0.2847169041633606, 0), (0.46395057439804077, 0.2565966248512268, 0), (0.493547260761261, 0.3314581513404846, 0), (0.4835602939128876, 0.4308040738105774, 0), (0.20293165743350983, 0.3990713953971863, 0), (0.42832228541374207, 0.3174235224723816, 0)]"
left_look,"[(0.3637036383152008, 0.2847169041633606, 0), (0.46395057439804077, 0.2565966248512268, 0), (0.493547260761261, 0.3314581513404846, 0), (0.4835602939128876, 0.4308040738105774, 0), (0.20293165743350983, 0.3990713953971863, 0), (0.42832228541374207, 0.3174235224723816, 0)]"
left_look,"[(0.3713151812553406, 0.28319108486175537, 0), (0.4728858172893524, 0.2593519687652588, 0), (0.4970995783805847, 0.33770471811294556, 0), (0.48452022671699524, 0.43573564291000366, 0), (0.21011732518672943, 0.38570064306259155, 0), (0.43957650661468506, 0.3155543804168701, 0)]"
left_look,"[(0.3713151812553406, 0.28319108486175537, 0), (0.4728858172893524, 0.2593519687652588, 0), (0.4970995783805847, 0.33770471811294556, 0), (0.48452022671699524, 0.43573564291000366, 0), (0.21011732518672943, 0.38570064306259155, 0), (0.43957650661468506, 0.3155543804168701, 0)]"
left_look,"[(0.3872102200984955, 0.29293012619018555, 0), (0.4772927761077881, 0.2755129933357239, 0), (0.5067315697669983, 0.3565863370895386, 0), (0.48906007409095764, 0.4500473141670227, 0), (0.22238808870315552, 0.37849003076553345, 0), (0.4306678771972656, 0.3234660029411316, 0)]"
left_look,"[(0.3872102200984955, 0.29293012619018555, 0), (0.4772927761077881, 0.2755129933357239, 0), (0.5067315697669983, 0.3565863370895386, 0), (0.48906007409095764, 0.4500473141670227, 0), (0.22238808870315552, 0.37849003076553345, 0), (0.4306678771972656, 0.3234660029411316, 0)]"
left_look,"[(0.40786615014076233, 0.3245062828063965, 0), (0.49459779262542725, 0.31653231382369995, 0), (0.5253992080688477, 0.40528547763824463, 0), (0.5002700090408325, 0.4963311553001404, 0), (0.23115549981594086, 0.38750118017196655, 0), (0.43708422780036926, 0.355376660823822, 0)]"
left_look,"[(0.40786615014076233, 0.3245062828063965, 0), (0.49459779262542725, 0.31653231382369995, 0), (0.5253992080688477, 0.40528547763824463, 0), (0.5002700090408325, 0.4963311553001404, 0), (0.23115549981594086, 0.38750118017196655, 0), (0.43708422780036926, 0.355376660823822, 0)]"
left_look,"[(0.40786615014076233, 0.3245062828063965, 0), (0.49459779262542725, 0.31653231382369995, 0), (0.5253992080688477, 0.40528547763824463, 0), (0.5002700090408325, 0.4963311553001404, 0), (0.23115549981594086, 0.38750118017196655, 0), (0.43708422780036926, 0.355376660823822, 0)]"
left_look,"[(0.4191177785396576, 0.3478640913963318, 0), (0.49701738357543945, 0.346588134765625, 0), (0.5313886404037476, 0.4431992173194885, 0), (0.5016701221466064, 0.5366999506950378, 0), (0.23526182770729065, 0.3997860550880432, 0), (0.42542287707328796, 0.3846277594566345, 0)]"
left_look,"[(0.4191177785396576, 0.3478640913963318, 0), (0.49701738357543945, 0.346588134765625, 0), (0.5313886404037476, 0.4431992173194885, 0), (0.5016701221466064, 0.5366999506950378, 0), (0.23526182770729065, 0.3997860550880432, 0), (0.42542287707328796, 0.3846277594566345, 0)]"
left_look,"[(0.41664817929267883, 0.3696157932281494, 0), (0.5029070973396301, 0.3741465210914612, 0), (0.5226272344589233, 0.47246456146240234, 0), (0.48954516649246216, 0.5587329864501953, 0), (0.23746618628501892, 0.4008374810218811, 0), (0.44527748227119446, 0.4024832844734192, 0)]"
left_look,"[(0.41664817929267883, 0.3696157932281494, 0), (0.5029070973396301, 0.3741465210914612, 0), (0.5226272344589233, 0.47246456146240234, 0), (0.48954516649246216, 0.5587329864501953, 0), (0.23746618628501892, 0.4008374810218811, 0), (0.44527748227119446, 0.4024832844734192, 0)]"
left_look,"[(0.40798595547676086, 0.38656866550445557, 0), (0.5026564598083496, 0.38987767696380615, 0), (0.5125057101249695, 0.48601341247558594, 0), (0.48266279697418213, 0.5702922940254211, 0), (0.23827289044857025, 0.4190852642059326, 0), (0.46160265803337097, 0.4186347723007202, 0)]"
left_look,"[(0.40798595547676086, 0.38656866550445557, 0), (0.5026564598083496, 0.38987767696380615, 0), (0.5125057101249695, 0.48601341247558594, 0), (0.48266279697418213, 0.5702922940254211, 0), (0.23827289044857025, 0.4190852642059326, 0), (0.46160265803337097, 0.4186347723007202, 0)]"
left_look,"[(0.4085398018360138, 0.4078667163848877, 0), (0.4985692799091339, 0.4075549244880676, 0), (0.5139006972312927, 0.4993442893028259, 0), (0.48466232419013977, 0.5839053988456726, 0), (0.23919552564620972, 0.44615668058395386, 0), (0.45535194873809814, 0.4352656602859497, 0)]"
left_look,"[(0.4085398018360138, 0.4078667163848877, 0), (0.4985692799091339, 0.4075549244880676, 0), (0.5139006972312927, 0.4993442893028259, 0), (0.48466232419013977, 0.5839053988456726, 0), (0.23919552564620972, 0.44615668058395386, 0), (0.45535194873809814, 0.4352656602859497, 0)]"
left_look,"[(0.4009769558906555, 0.4383702278137207, 0), (0.4976986348628998, 0.44935399293899536, 0), (0.501632809638977, 0.5495296120643616, 0), (0.46737346053123474, 0.6328447461128235, 0), (0.23008941113948822, 0.4508606791496277, 0), (0.4579146206378937, 0.4689958691596985, 0)]"
left_look,"[(0.4009769558906555, 0.4383702278137207, 0), (0.4976986348628998, 0.44935399293899536, 0), (0.501632809638977, 0.5495296120643616, 0), (0.46737346053123474, 0.6328447461128235, 0), (0.23008941113948822, 0.4508606791496277, 0), (0.4579146206378937, 0.4689958691596985, 0)]"
left_look,"[(0.4009769558906555, 0.4383702278137207, 0), (0.4976986348628998, 0.44935399293899536, 0), (0.501632809638977, 0.5495296120643616, 0), (0.46737346053123474, 0.6328447461128235, 0), (0.23008941113948822, 0.4508606791496277, 0), (0.4579146206378937, 0.4689958691596985, 0)]"
left_look,"[(0.4045240581035614, 0.461628258228302, 0), (0.4966358244419098, 0.47975653409957886, 0), (0.49954238533973694, 0.5755820870399475, 0), (0.46134355664253235, 0.6560837626457214, 0), (0.23198461532592773, 0.46585631370544434, 0), (0.4503987431526184, 0.5013186931610107, 0)]"
left_look,"[(0.4045240581035614, 0.461628258228302, 0), (0.4966358244419098, 0.47975653409957886, 0), (0.49954238533973694, 0.5755820870399475, 0), (0.46134355664253235, 0.6560837626457214, 0), (0.23198461532592773, 0.46585631370544434, 0), (0.4503987431526184, 0.5013186931610107, 0)]"
left_look,"[(0.4148283302783966, 0.49043983221054077, 0), (0.5044093728065491, 0.5094716548919678, 0), (0.5087100267410278, 0.604360818862915, 0), (0.46849459409713745, 0.6815955638885498, 0), (0.2404850572347641, 0.48921889066696167, 0), (0.4561268389225006, 0.527438223361969, 0)]"
left_look,"[(0.4148283302783966, 0.49043983221054077, 0), (0.5044093728065491, 0.5094716548919678, 0), (0.5087100267410278, 0.604360818862915, 0), (0.46849459409713745, 0.6815955638885498, 0), (0.2404850572347641, 0.48921889066696167, 0), (0.4561268389225006, 0.527438223361969, 0)]"
left_look,"[(0.416933536529541, 0.49622684717178345, 0), (0.5100050568580627, 0.5114584565162659, 0), (0.515932023525238, 0.6020897030830383, 0), (0.47881853580474854, 0.6842117309570312, 0), (0.24283389747142792, 0.5121471881866455, 0), (0.46601587533950806, 0.5395622253417969, 0)]"
left_look,"[(0.416933536529541, 0.49622684717178345, 0), (0.5100050568580627, 0.5114584565162659, 0), (0.515932023525238, 0.6020897030830383, 0), (0.47881853580474854, 0.6842117309570312, 0), (0.24283389747142792, 0.5121471881866455, 0), (0.46601587533950806, 0.5395622253417969, 0)]"
left_look,"[(0.41739967465400696, 0.4981123208999634, 0), (0.5205348134040833, 0.5158572793006897, 0), (0.5177913308143616, 0.6106196045875549, 0), (0.4826701879501343, 0.6933959126472473, 0), (0.24685688316822052, 0.5117387771606445, 0), (0.4877573251724243, 0.5428654551506042, 0)]"
left_look,"[(0.41739967465400696, 0.4981123208999634, 0), (0.5205348134040833, 0.5158572793006897, 0), (0.5177913308143616, 0.6106196045875549, 0), (0.4826701879501343, 0.6933959126472473, 0), (0.24685688316822052, 0.5117387771606445, 0), (0.4877573251724243, 0.5428654551506042, 0)]"
left_look,"[(0.42480820417404175, 0.4904536008834839, 0), (0.5252791047096252, 0.5055381655693054, 0), (0.5256421566009521, 0.5963130593299866, 0), (0.49203309416770935, 0.6782652735710144, 0), (0.2561916708946228, 0.509406566619873, 0), (0.4904802441596985, 0.5341894626617432, 0)]"
left_look,"[(0.42480820417404175, 0.4904536008834839, 0), (0.5252791047096252, 0.5055381655693054, 0), (0.5256421566009521, 0.5963130593299866, 0), (0.49203309416770935, 0.6782652735710144, 0), (0.2561916708946228, 0.509406566619873, 0), (0.4904802441596985, 0.5341894626617432, 0)]"
left_look,"[(0.42480820417404175, 0.4904536008834839, 0), (0.5252791047096252, 0.5055381655693054, 0), (0.5256421566009521, 0.5963130593299866, 0), (0.49203309416770935, 0.6782652735710144, 0), (0.2561916708946228, 0.509406566619873, 0), (0.4904802441596985, 0.5341894626617432, 0)]"
left_look,"[(0.43497762084007263, 0.47800421714782715, 0), (0.5354176759719849, 0.48683154582977295, 0), (0.5408127307891846, 0.5825114846229553, 0), (0.5092259049415588, 0.6654517650604248, 0), (0.2631581425666809, 0.5011839270591736, 0), (0.4962747395038605, 0.5117759108543396, 0)]"
left_look,"[(0.43497762084007263, 0.47800421714782715, 0), (0.5354176759719849, 0.48683154582977295, 0), (0.5408127307891846, 0.5825114846229553, 0), (0.5092259049415588, 0.6654517650604248, 0), (0.2631581425666809, 0.5011839270591736, 0), (0.4962747395038605, 0.5117759108543396, 0)]"
left_look,"[(0.4516085386276245, 0.466478168964386, 0), (0.5510537028312683, 0.4833306670188904, 0), (0.5524876117706299, 0.5661621689796448, 0), (0.5187607407569885, 0.652982234954834, 0), (0.28157660365104675, 0.4959467053413391, 0), (0.5130154490470886, 0.521150529384613, 0)]"
left_look,"[(0.4516085386276245, 0.466478168964386, 0), (0.5510537028312683, 0.4833306670188904, 0), (0.5524876117706299, 0.5661621689796448, 0), (0.5187607407569885, 0.652982234954834, 0), (0.28157660365104675, 0.4959467053413391, 0), (0.5130154490470886, 0.521150529384613, 0)]"
left_look,"[(0.4707110822200775, 0.4556751847267151, 0), (0.5611805319786072, 0.468203604221344, 0), (0.575742244720459, 0.5618087649345398, 0), (0.5394510626792908, 0.6478381156921387, 0), (0.28964412212371826, 0.48426228761672974, 0), (0.5069542527198792, 0.5017934441566467, 0)]"
left_look,"[(0.4707110822200775, 0.4556751847267151, 0), (0.5611805319786072, 0.468203604221344, 0), (0.575742244720459, 0.5618087649345398, 0), (0.5394510626792908, 0.6478381156921387, 0), (0.28964412212371826, 0.48426228761672974, 0), (0.5069542527198792, 0.5017934441566467, 0)]"
rightft_look,"[(0.40670743584632874, 0.4466508626937866, 0), (0.5163387060165405, 0.4377129077911377, 0), (0.4196479022502899, 0.5520567893981934, 0), (0.4419444501399994, 0.6336297988891602, 0), (0.4139237403869629, 0.4789884090423584, 0), (0.6611642241477966, 0.46649593114852905, 0)]"
rightft_look,"[(0.40670743584632874, 0.4466508626937866, 0), (0.5163387060165405, 0.4377129077911377, 0), (0.4196479022502899, 0.5520567893981934, 0), (0.4419444501399994, 0.6336297988891602, 0), (0.4139237403869629, 0.4789884090423584, 0), (0.6611642241477966, 0.46649593114852905, 0)]"
rightft_look,"[(0.40897336602211, 0.43925148248672485, 0), (0.5194455981254578, 0.4321470856666565, 0), (0.4241988956928253, 0.5453001856803894, 0), (0.4450656473636627, 0.626872718334198, 0), (0.4122264087200165, 0.4722883701324463, 0), (0.6606267094612122, 0.46184659004211426, 0)]"
rightft_look,"[(0.40897336602211, 0.43925148248672485, 0), (0.5194455981254578, 0.4321470856666565, 0), (0.4241988956928253, 0.5453001856803894, 0), (0.4450656473636627, 0.626872718334198, 0), (0.4122264087200165, 0.4722883701324463, 0), (0.6606267094612122, 0.46184659004211426, 0)]"
rightft_look,"[(0.40897336602211, 0.43925148248672485, 0), (0.5194455981254578, 0.4321470856666565, 0), (0.4241988956928253, 0.5453001856803894, 0), (0.4450656473636627, 0.626872718334198, 0), (0.4122264087200165, 0.4722883701324463, 0), (0.6606267094612122, 0.46184659004211426, 0)]"
rightft_look,"[(0.4045373201370239, 0.4293171763420105, 0), (0.5172103047370911, 0.4244760274887085, 0), (0.42106392979621887, 0.5358484387397766, 0), (0.4404705762863159, 0.6168630123138428, 0), (0.40485504269599915, 0.4602869153022766, 0), (0.6562117338180542, 0.45488959550857544, 0)]"
rightft_look,"[(0.4045373201370239, 0.4293171763420105, 0), (0.5172103047370911, 0.4244760274887085, 0), (0.42106392979621887, 0.5358484387397766, 0), (0.4404705762863159, 0.6168630123138428, 0), (0.40485504269599915, 0.4602869153022766, 0), (0.6562117338180542, 0.45488959550857544, 0)]"
rightft_look,"[(0.4014204442501068, 0.40894991159439087, 0), (0.5129902958869934, 0.40017205476760864, 0), (0.41830891370773315, 0.5087953209877014, 0), (0.43959665298461914, 0.5908947587013245, 0), (0.40498581528663635, 0.44268661737442017, 0), (0.6527351140975952, 0.4286147952079773, 0)]"
rightft_look,"[(0.4014204442501068, 0.40894991159439087, 0), (0.5129902958869934, 0.40017205476760864, 0), (0.41830891370773315, 0.5087953209877014, 0), (0.43959665298461914, 0.5908947587013245, 0), (0.40498581528663635, 0.44268661737442017, 0), (0.6527351140975952, 0.4286147952079773, 0)]"
rightft_look,"[(0.396566241979599, 0.3798404932022095, 0), (0.5140302181243896, 0.37999409437179565, 0), (0.41679084300994873, 0.48345690965652466, 0), (0.43273624777793884, 0.5665276646614075, 0), (0.38965216279029846, 0.4150053858757019, 0), (0.646276593208313, 0.420814573764801, 0)]"
rightft_look,"[(0.396566241979599, 0.3798404932022095, 0), (0.5140302181243896, 0.37999409437179565, 0), (0.41679084300994873, 0.48345690965652466, 0), (0.43273624777793884, 0.5665276646614075, 0), (0.38965216279029846, 0.4150053858757019, 0), (0.646276593208313, 0.420814573764801, 0)]"
rightft_look,"[(0.3903862535953522, 0.3649263381958008, 0), (0.5074637532234192, 0.3629263639450073, 0), (0.4103468954563141, 0.4662451148033142, 0), (0.4271320700645447, 0.5511237978935242, 0), (0.3847118020057678, 0.4031420350074768, 0), (0.6406314373016357, 0.40499216318130493, 0)]"
rightft_look,"[(0.3903862535953522, 0.3649263381958008, 0), (0.5074637532234192, 0.3629263639450073, 0), (0.4103468954563141, 0.4662451148033142, 0), (0.4271320700645447, 0.5511237978935242, 0), (0.3847118020057678, 0.4031420350074768, 0), (0.6406314373016357, 0.40499216318130493, 0)]"
rightft_look,"[(0.37864506244659424, 0.3537980914115906, 0), (0.4943837523460388, 0.3536607027053833, 0), (0.39217644929885864, 0.45051640272140503, 0), (0.409879207611084, 0.5409384369850159, 0), (0.37960031628608704, 0.3977975845336914, 0), (0.6353816986083984, 0.40600281953811646, 0)]"
rightft_look,"[(0.37864506244659424, 0.3537980914115906, 0), (0.4943837523460388, 0.3536607027053833, 0), (0.39217644929885864, 0.45051640272140503, 0), (0.409879207611084, 0.5409384369850159, 0), (0.37960031628608704, 0.3977975845336914, 0), (0.6353816986083984, 0.40600281953811646, 0)]"
rightft_look,"[(0.37864506244659424, 0.3537980914115906, 0), (0.4943837523460388, 0.3536607027053833, 0), (0.39217644929885864, 0.45051640272140503, 0), (0.409879207611084, 0.5409384369850159, 0), (0.37960031628608704, 0.3977975845336914, 0), (0.6353816986083984, 0.40600281953811646, 0)]"
rightft_look,"[(0.3664933741092682, 0.34632599353790283, 0), (0.48246148228645325, 0.3529275059700012, 0), (0.37629225850105286, 0.4428862929344177, 0), (0.3916933238506317, 0.5348243117332458, 0), (0.367299348115921, 0.3902968168258667, 0), (0.6249840259552002, 0.41414791345596313, 0)]"
rightft_look,"[(0.3664933741092682, 0.34632599353790283, 0), (0.48246148228645325, 0.3529275059700012, 0), (0.37629225850105286, 0.4428862929344177, 0), (0.3916933238506317, 0.5348243117332458, 0), (0.367299348115921, 0.3902968168258667, 0), (0.6249840259552002, 0.41414791345596313, 0)]"
rightft_look,"[(0.33605822920799255, 0.3662300705909729, 0), (0.4535999298095703, 0.36765629053115845, 0), (0.3456822335720062, 0.4671934247016907, 0), (0.36545297503471375, 0.5590158104896545, 0), (0.34143000841140747, 0.4067807197570801, 0), (0.6044314503669739, 0.41720855236053467, 0)]"
rightft_look,"[(0.33605822920799255, 0.3662300705909729, 0), (0.4535999298095703, 0.36765629053115845, 0), (0.3456822335720062, 0.4671934247016907, 0), (0.36545297503471375, 0.5590158104896545, 0), (0.34143000841140747, 0.4067807197570801, 0), (0.6044314503669739, 0.41720855236053467, 0)]"
rightft_look,"[(0.3118667006492615, 0.37772583961486816, 0), (0.4278845489025116, 0.3797573447227478, 0), (0.32042139768600464, 0.4773680567741394, 0), (0.34004196524620056, 0.5690267086029053, 0), (0.3197411596775055, 0.4144868850708008, 0), (0.5793676376342773, 0.42556214332580566, 0)]"
rightft_look,"[(0.3118667006492615, 0.37772583961486816, 0), (0.4278845489025116, 0.3797573447227478, 0), (0.32042139768600464, 0.4773680567741394, 0), (0.34004196524620056, 0.5690267086029053, 0), (0.3197411596775055, 0.4144868850708008, 0), (0.5793676376342773, 0.42556214332580566, 0)]"
rightft_look,"[(0.27342385053634644, 0.40758460760116577, 0), (0.3920734226703644, 0.39883387088775635, 0), (0.2845330834388733, 0.5063199996948242, 0), (0.3091435432434082, 0.6024817824363708, 0), (0.2849816083908081, 0.450664222240448, 0), (0.5522217750549316, 0.4393503665924072, 0)]"
rightft_look,"[(0.27342385053634644, 0.40758460760116577, 0), (0.3920734226703644, 0.39883387088775635, 0), (0.2845330834388733, 0.5063199996948242, 0), (0.3091435432434082, 0.6024817824363708, 0), (0.2849816083908081, 0.450664222240448, 0), (0.5522217750549316, 0.4393503665924072, 0)]"
